Año;Proceso;Órgano;Sexo;Grupo de edad;Cantidad;Tipo de donante
2021;Trasplantes;Combinado Riñón-Hígado;Mujer;20-29 años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Mujer;30-39 años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Mujer;40-49 años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Mujer;50-59 años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Mujer;60-69 años;0;No aplica
2021;Trasplantes;Combinado Riñón-Hígado;Mujer;> 70  años;0;No aplica
2021;Trasplantes;Tejidos (Córneas);Hombre;0-9 años;15;No aplica
2021;Trasplantes;Tejidos (Córneas);Hombre;10-19 años;78;No aplica
2021;Trasplantes;Tejidos (Córneas);Hombre;20-29 años;121;No aplica
2021;Trasplantes;Tejidos (Córneas);Hombre;30-39 años;102;No aplica
2021;Trasplantes;Tejidos (Córneas);Hombre;40-49 años;66;No aplica
2021;Trasplantes;Tejidos (Córneas);Hombre;50-59 años;89;No aplica
2021;Trasplantes;Tejidos (Córneas);Hombre;60-69 años;88;No aplica
2021;Trasplantes;Tejidos (Córneas);Hombre;> 70  años;93;No aplica
2021;Trasplantes;Tejidos (Córneas);Mujer;0-9 años;6;No aplica
2021;Trasplantes;Tejidos (Córneas);Mujer;10-19 años;35;No aplica
2021;Trasplantes;Tejidos (Córneas);Mujer;20-29 años;68;No aplica
2021;Trasplantes;Tejidos (Córneas);Mujer;30-39 años;74;No aplica
2021;Trasplantes;Tejidos (Córneas);Mujer;40-49 años;55;No aplica
2021;Trasplantes;Tejidos (Córneas);Mujer;50-59 años;50;No aplica
2021;Trasplantes;Tejidos (Córneas);Mujer;60-69 años;90;No aplica
2021;Trasplantes;Tejidos (Córneas);Mujer;> 70  años;142;No aplica
2022;Trasplantes;Riñón;Hombre;0-9 años;1;No aplica
2022;Trasplantes;Riñón;Hombre;10-19 años;11;No aplica
2022;Trasplantes;Riñón;Hombre;20-29 años;20;No aplica
2022;Trasplantes;Riñón;Hombre;30-39 años;50;No aplica
2022;Trasplantes;Riñón;Hombre;40-49 años;42;No aplica
2022;Trasplantes;Riñón;Hombre;50-59 años;44;No aplica
2022;Trasplantes;Riñón;Hombre;60-69 años;34;No aplica
2022;Trasplantes;Riñón;Hombre;> 70  años;4;No aplica
2022;Trasplantes;Riñón;Mujer;0-9 años;0;No aplica
2022;Trasplantes;Riñón;Mujer;10-19 años;9;No aplica
2022;Trasplantes;Riñón;Mujer;20-29 años;21;No aplica
2022;Trasplantes;Riñón;Mujer;30-39 años;26;No aplica
2022;Trasplantes;Riñón;Mujer;40-49 años;37;No aplica
2022;Trasplantes;Riñón;Mujer;50-59 años;33;No aplica
2022;Trasplantes;Riñón;Mujer;60-69 años;9;No aplica
2022;Trasplantes;Riñón;Mujer;> 70  años;2;No aplica
2022;Trasplantes;Corazón;Hombre;0-9 años;1;No aplica
2022;Trasplantes;Corazón;Hombre;10-19 años;2;No aplica
2022;Trasplantes;Corazón;Hombre;20-29 años;4;No aplica
2022;Trasplantes;Corazón;Hombre;30-39 años;2;No aplica
2022;Trasplantes;Corazón;Hombre;40-49 años;2;No aplica
2022;Trasplantes;Corazón;Hombre;50-59 años;5;No aplica
2022;Trasplantes;Corazón;Hombre;60-69 años;2;No aplica
2022;Trasplantes;Corazón;Hombre;> 70  años;0;No aplica
2022;Trasplantes;Corazón;Mujer;0-9 años;0;No aplica
2022;Trasplantes;Corazón;Mujer;10-19 años;0;No aplica
2022;Trasplantes;Corazón;Mujer;20-29 años;0;No aplica
2022;Trasplantes;Corazón;Mujer;30-39 años;0;No aplica
2022;Trasplantes;Corazón;Mujer;40-49 años;1;No aplica
2022;Trasplantes;Corazón;Mujer;50-59 años;1;No aplica
2022;Trasplantes;Corazón;Mujer;60-69 años;4;No aplica
2022;Trasplantes;Corazón;Mujer;> 70  años;0;No aplica
2022;Trasplantes;Hígado;Hombre;0-9 años;19;No aplica
2022;Trasplantes;Hígado;Hombre;10-19 años;4;No aplica
2022;Trasplantes;Hígado;Hombre;20-29 años;0;No aplica
2022;Trasplantes;Hígado;Hombre;30-39 años;2;No aplica
2022;Trasplantes;Hígado;Hombre;40-49 años;2;No aplica
2022;Trasplantes;Hígado;Hombre;50-59 años;11;No aplica
2022;Trasplantes;Hígado;Hombre;60-69 años;17;No aplica
2022;Trasplantes;Hígado;Hombre;> 70  años;3;No aplica
2022;Trasplantes;Hígado;Mujer;0-9 años;15;No aplica
2022;Trasplantes;Hígado;Mujer;10-19 años;7;No aplica
2022;Trasplantes;Hígado;Mujer;20-29 años;4;No aplica
2022;Trasplantes;Hígado;Mujer;30-39 años;6;No aplica
2022;Trasplantes;Hígado;Mujer;40-49 años;4;No aplica
2022;Trasplantes;Hígado;Mujer;50-59 años;10;No aplica
2022;Trasplantes;Hígado;Mujer;60-69 años;18;No aplica
2022;Trasplantes;Hígado;Mujer;> 70  años;3;No aplica
2022;Trasplantes;Pulmón;Hombre;0-9 años;0;No aplica
2022;Trasplantes;Pulmón;Hombre;10-19 años;0;No aplica
2022;Trasplantes;Pulmón;Hombre;20-29 años;2;No aplica
2022;Trasplantes;Pulmón;Hombre;30-39 años;0;No aplica
2022;Trasplantes;Pulmón;Hombre;40-49 años;0;No aplica
2022;Trasplantes;Pulmón;Hombre;50-59 años;0;No aplica
2022;Trasplantes;Pulmón;Hombre;60-69 años;6;No aplica
2022;Trasplantes;Pulmón;Hombre;> 70  años;0;No aplica
2022;Trasplantes;Pulmón;Mujer;0-9 años;0;No aplica
2022;Trasplantes;Pulmón;Mujer;10-19 años;2;No aplica
2022;Trasplantes;Pulmón;Mujer;20-29 años;0;No aplica
2022;Trasplantes;Pulmón;Mujer;30-39 años;2;No aplica
2022;Trasplantes;Pulmón;Mujer;40-49 años;0;No aplica
2022;Trasplantes;Pulmón;Mujer;50-59 años;0;No aplica
2022;Trasplantes;Pulmón;Mujer;60-69 años;2;No aplica
2022;Trasplantes;Pulmón;Mujer;> 70  años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Hombre;0-9 años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Hombre;10-19 años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Hombre;20-29 años;1;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Hombre;30-39 años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Hombre;40-49 años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Hombre;50-59 años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Hombre;60-69 años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Hombre;> 70  años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Mujer;0-9 años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Mujer;10-19 años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Mujer;20-29 años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Mujer;30-39 años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Mujer;40-49 años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Mujer;50-59 años;2;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Mujer;60-69 años;0;No aplica
2022;Trasplantes;Combinado Riñón-Hígado;Mujer;> 70  años;0;No aplica
2022;Trasplantes;Tejidos (Córneas);Hombre;0-9 años;26;No aplica
2022;Trasplantes;Tejidos (Córneas);Hombre;10-19 años;90;No aplica
2022;Trasplantes;Tejidos (Córneas);Hombre;20-29 años;123;No aplica
2022;Trasplantes;Tejidos (Córneas);Hombre;30-39 años;113;No aplica
2022;Trasplantes;Tejidos (Córneas);Hombre;40-49 años;76;No aplica
2022;Trasplantes;Tejidos (Córneas);Hombre;50-59 años;95;No aplica
2022;Trasplantes;Tejidos (Córneas);Hombre;60-69 años;94;No aplica
2022;Trasplantes;Tejidos (Córneas);Hombre;> 70  años;122;No aplica
2022;Trasplantes;Tejidos (Córneas);Mujer;0-9 años;10;No aplica
2022;Trasplantes;Tejidos (Córneas);Mujer;10-19 años;35;No aplica
2022;Trasplantes;Tejidos (Córneas);Mujer;20-29 años;72;No aplica
2022;Trasplantes;Tejidos (Córneas);Mujer;30-39 años;86;No aplica
2022;Trasplantes;Tejidos (Córneas);Mujer;40-49 años;67;No aplica
2022;Trasplantes;Tejidos (Córneas);Mujer;50-59 años;85;No aplica
2022;Trasplantes;Tejidos (Córneas);Mujer;60-69 años;102;No aplica
2022;Trasplantes;Tejidos (Córneas);Mujer;> 70  años;180;No aplica
2015;Donación personas;No aplica;No aplica;No aplica;81;Donante vivo 
2016;Donación personas;No aplica;No aplica;No aplica;99;Donante vivo 
2017;Donación personas;No aplica;No aplica;No aplica;117;Donante vivo 
2018;Donación personas;No aplica;No aplica;No aplica;109;Donante vivo 
2019;Donación personas;No aplica;No aplica;No aplica;143;Donante vivo 
2020;Donación personas;No aplica;No aplica;No aplica;109;Donante vivo 
2021;Donación personas;No aplica;No aplica;No aplica;112;Donante vivo 
2022;Donación personas;No aplica;No aplica;No aplica;149;Donante vivo 
2015;Donación personas;No aplica;No aplica;No aplica;152;Donante cadaverico
2016;Donación personas;No aplica;No aplica;No aplica;135;Donante cadaverico
2017;Donación personas;No aplica;No aplica;No aplica;175;Donante cadaverico
2018;Donación personas;No aplica;No aplica;No aplica;154;Donante cadaverico
2019;Donación personas;No aplica;No aplica;No aplica;129;Donante cadaverico
2020;Donación personas;No aplica;No aplica;No aplica;82;Donante cadaverico
2021;Donación personas;No aplica;No aplica;No aplica;113;Donante cadaverico
2022;Donación personas;No aplica;No aplica;No aplica;163;Donante cadaverico
2023;Donación;Riñón;Hombre;No aplica;73;Donante cadaverico
2023;Donación;Riñón;Mujer;No aplica;57;Donante cadaverico
2023;Donación;Riñón;Hombre;No aplica;54;Donante vivo 
2023;Donación;Riñón;Mujer;No aplica;42;Donante vivo 
2023;Donación;Corazón;Hombre;No aplica;24;Donante cadaverico
2023;Donación;Corazón;Mujer;No aplica;13;Donante cadaverico
2023;Donación;Corazón;Hombre;No aplica;0;Donante vivo 
2023;Donación;Corazón;Mujer;No aplica;0;Donante vivo 
2023;Donación;Hígado;Hombre;No aplica;51;Donante cadaverico
2023;Donación;Hígado;Mujer;No aplica;35;Donante cadaverico
2023;Donación;Hígado;Hombre;No aplica;25;Donante vivo 
2023;Donación;Hígado;Mujer;No aplica;26;Donante vivo 
2023;Donación;Pulmón;Hombre;No aplica;7;Donante cadaverico
2023;Donación;Pulmón;Mujer;No aplica;6;Donante cadaverico
2023;Donación;Pulmón;Hombre;No aplica;0;Donante vivo 
2023;Donación;Pulmón;Mujer;No aplica;0;Donante vivo 
2023;Donación;Combinado Riñón-Hígado;Hombre;No aplica;2;Donante cadaverico
2023;Donación;Combinado Riñón-Hígado;Mujer;No aplica;2;Donante cadaverico
2023;Donación;Combinado Riñón-Hígado;Hombre;No aplica;0;Donante vivo 
2023;Donación;Combinado Riñón-Hígado;Mujer;No aplica;1;Donante vivo 
2023;Donación;Tejidos (Córneas);Hombre;No aplica;23;Donante cadaverico
2023;Donación;Tejidos (Córneas);Mujer;No aplica;21;Donante cadaverico
2023;Donación;Tejidos (Córneas);Hombre;No aplica;0;Donante vivo 
2023;Donación;Tejidos (Córneas);Mujer;No aplica;0;Donante vivo 
2023;Lista de espera de donación de órganos;Riñón;Hombre;0-9 años;6;No aplica
2023;Lista de espera de donación de órganos;Riñón;Hombre;10-19 años;28;No aplica
2023;Lista de espera de donación de órganos;Riñón;Hombre;20-29 años;89;No aplica
2023;Lista de espera de donación de órganos;Riñón;Hombre;30-39 años;192;No aplica
2023;Lista de espera de donación de órganos;Riñón;Hombre;40-49 años;249;No aplica
2023;Lista de espera de donación de órganos;Riñón;Hombre;50-59 años;263;No aplica
2023;Lista de espera de donación de órganos;Riñón;Hombre;60-69 años;228;No aplica
2023;Lista de espera de donación de órganos;Riñón;Hombre;> 70  años;48;No aplica
2023;Lista de espera de donación de órganos;Riñón;Mujer;0-9 años;4;No aplica
2023;Lista de espera de donación de órganos;Riñón;Mujer;10-19 años;21;No aplica
2023;Lista de espera de donación de órganos;Riñón;Mujer;20-29 años;114;No aplica
2023;Lista de espera de donación de órganos;Riñón;Mujer;30-39 años;207;No aplica
2023;Lista de espera de donación de órganos;Riñón;Mujer;40-49 años;229;No aplica
2023;Lista de espera de donación de órganos;Riñón;Mujer;50-59 años;190;No aplica
2023;Lista de espera de donación de órganos;Riñón;Mujer;60-69 años;117;No aplica
2023;Lista de espera de donación de órganos;Riñón;Mujer;> 70  años;25;No aplica
2023;Lista de espera de donación de órganos;Corazón;Hombre;0-9 años;0;No aplica
2023;Lista de espera de donación de órganos;Corazón;Hombre;10-19 años;0;No aplica
2023;Lista de espera de donación de órganos;Corazón;Hombre;20-29 años;0;No aplica
2023;Lista de espera de donación de órganos;Corazón;Hombre;30-39 años;1;No aplica
2023;Lista de espera de donación de órganos;Corazón;Hombre;40-49 años;0;No aplica
2023;Lista de espera de donación de órganos;Corazón;Hombre;50-59 años;0;No aplica
2023;Lista de espera de donación de órganos;Corazón;Hombre;60-69 años;2;No aplica
2023;Lista de espera de donación de órganos;Corazón;Hombre;> 70  años;0;No aplica
2023;Lista de espera de donación de órganos;Corazón;Mujer;0-9 años;0;No aplica
2023;Lista de espera de donación de órganos;Corazón;Mujer;10-19 años;0;No aplica
2023;Lista de espera de donación de órganos;Corazón;Mujer;20-29 años;0;No aplica
2023;Lista de espera de donación de órganos;Corazón;Mujer;30-39 años;1;No aplica
2023;Lista de espera de donación de órganos;Corazón;Mujer;40-49 años;0;No aplica
2023;Lista de espera de donación de órganos;Corazón;Mujer;50-59 años;0;No aplica
2023;Lista de espera de donación de órganos;Corazón;Mujer;60-69 años;0;No aplica
2023;Lista de espera de donación de órganos;Corazón;Mujer;> 70  años;0;No aplica
2023;Lista de espera de donación de órganos;Hígado;Hombre;0-9 años;4;No aplica
2023;Lista de espera de donación de órganos;Hígado;Hombre;10-19 años;3;No aplica
2023;Lista de espera de donación de órganos;Hígado;Hombre;20-29 años;1;No aplica
2023;Lista de espera de donación de órganos;Hígado;Hombre;30-39 años;2;No aplica
2023;Lista de espera de donación de órganos;Hígado;Hombre;40-49 años;5;No aplica
2023;Lista de espera de donación de órganos;Hígado;Hombre;50-59 años;7;No aplica
2023;Lista de espera de donación de órganos;Hígado;Hombre;60-69 años;12;No aplica
2023;Lista de espera de donación de órganos;Hígado;Hombre;> 70  años;1;No aplica
2023;Lista de espera de donación de órganos;Hígado;Mujer;0-9 años;2;No aplica
2023;Lista de espera de donación de órganos;Hígado;Mujer;10-19 años;3;No aplica
2023;Lista de espera de donación de órganos;Hígado;Mujer;20-29 años;3;No aplica
2023;Lista de espera de donación de órganos;Hígado;Mujer;30-39 años;7;No aplica
2023;Lista de espera de donación de órganos;Hígado;Mujer;40-49 años;12;No aplica
2023;Lista de espera de donación de órganos;Hígado;Mujer;50-59 años;18;No aplica
2023;Lista de espera de donación de órganos;Hígado;Mujer;60-69 años;23;No aplica
2023;Lista de espera de donación de órganos;Hígado;Mujer;> 70  años;5;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Hombre;0-9 años;0;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Hombre;10-19 años;0;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Hombre;20-29 años;2;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Hombre;30-39 años;1;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Hombre;40-49 años;2;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Hombre;50-59 años;4;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Hombre;60-69 años;4;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Hombre;> 70  años;0;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Mujer;0-9 años;0;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Mujer;10-19 años;0;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Mujer;20-29 años;3;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Mujer;30-39 años;6;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Mujer;40-49 años;7;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Mujer;50-59 años;5;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Mujer;60-69 años;4;No aplica
2023;Lista de espera de donación de órganos;Pulmón;Mujer;> 70  años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;0-9 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;10-19 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;20-29 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;30-39 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;40-49 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;50-59 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;60-69 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Hombre;> 70  años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;0-9 años;1;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;10-19 años;1;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;20-29 años;1;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;30-39 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;40-49 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;50-59 años;1;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;60-69 años;1;No aplica
2023;Lista de espera de donación de órganos;Combinado Riñón-Hígado;Mujer;> 70  años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;0-9 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;10-19 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;20-29 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;30-39 años;1;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;40-49 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;50-59 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;60-69 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Hombre;> 70  años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;0-9 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;10-19 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;20-29 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;30-39 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;40-49 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;50-59 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;60-69 años;0;No aplica
2023;Lista de espera de donación de órganos;Combinado Corazón -Riñón;Mujer;> 70  años;0;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;0-9 años;0;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;10-19 años;2;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;20-29 años;10;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;30-39 años;4;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;40-49 años;2;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;50-59 años;6;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;60-69 años;10;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Hombre;> 70  años;6;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;0-9 años;1;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;10-19 años;0;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;20-29 años;3;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;30-39 años;2;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;40-49 años;7;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;50-59 años;5;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;60-69 años;4;No aplica
2023;Lista de espera de donación de órganos;Tejidos (Córneas);Mujer;> 70  años;13;No aplica
2023;Trasplantes;Riñón;Hombre;0-9 años;4;No aplica
2023;Trasplantes;Riñón;Hombre;10-19 años;9;No aplica
2023;Trasplantes;Riñón;Hombre;20-29 años;16;No aplica
2023;Trasplantes;Riñón;Hombre;30-39 años;47;No aplica
2023;Trasplantes;Riñón;Hombre;40-49 años;50;No aplica
2023;Trasplantes;Riñón;Hombre;50-59 años;36;No aplica
2023;Trasplantes;Riñón;Hombre;60-69 años;48;No aplica
2023;Trasplantes;Riñón;Hombre;> 70  años;5;No aplica
2023;Trasplantes;Riñón;Mujer;0-9 años;0;No aplica
2023;Trasplantes;Riñón;Mujer;10-19 años;7;No aplica
2023;Trasplantes;Riñón;Mujer;20-29 años;16;No aplica
2023;Trasplantes;Riñón;Mujer;30-39 años;34;No aplica
2023;Trasplantes;Riñón;Mujer;40-49 años;30;No aplica
2023;Trasplantes;Riñón;Mujer;50-59 años;27;No aplica
2023;Trasplantes;Riñón;Mujer;60-69 años;15;No aplica
2023;Trasplantes;Riñón;Mujer;> 70  años;3;No aplica
2023;Trasplantes;Corazón;Hombre;0-9 años;0;No aplica
2023;Trasplantes;Corazón;Hombre;10-19 años;0;No aplica
2023;Trasplantes;Corazón;Hombre;20-29 años;1;No aplica
2023;Trasplantes;Corazón;Hombre;30-39 años;5;No aplica
2023;Trasplantes;Corazón;Hombre;40-49 años;2;No aplica
2023;Trasplantes;Corazón;Hombre;50-59 años;8;No aplica
2023;Trasplantes;Corazón;Hombre;60-69 años;4;No aplica
2023;Trasplantes;Corazón;Hombre;> 70  años;0;No aplica
2023;Trasplantes;Corazón;Mujer;0-9 años;2;No aplica
2023;Trasplantes;Corazón;Mujer;10-19 años;0;No aplica
2023;Trasplantes;Corazón;Mujer;20-29 años;2;No aplica
2023;Trasplantes;Corazón;Mujer;30-39 años;0;No aplica
2023;Trasplantes;Corazón;Mujer;40-49 años;1;No aplica
2023;Trasplantes;Corazón;Mujer;50-59 años;2;No aplica
2023;Trasplantes;Corazón;Mujer;60-69 años;2;No aplica
2023;Trasplantes;Corazón;Mujer;> 70  años;0;No aplica
2023;Trasplantes;Hígado;Hombre;0-9 años;18;No aplica
2023;Trasplantes;Hígado;Hombre;10-19 años;8;No aplica
2023;Trasplantes;Hígado;Hombre;20-29 años;1;No aplica
2023;Trasplantes;Hígado;Hombre;30-39 años;2;No aplica
2023;Trasplantes;Hígado;Hombre;40-49 años;3;No aplica
2023;Trasplantes;Hígado;Hombre;50-59 años;9;No aplica
2023;Trasplantes;Hígado;Hombre;60-69 años;22;No aplica
2023;Trasplantes;Hígado;Hombre;> 70  años;4;No aplica
2023;Trasplantes;Hígado;Mujer;0-9 años;21;No aplica
2023;Trasplantes;Hígado;Mujer;10-19 años;3;No aplica
2023;Trasplantes;Hígado;Mujer;20-29 años;6;No aplica
2023;Trasplantes;Hígado;Mujer;30-39 años;5;No aplica
2023;Trasplantes;Hígado;Mujer;40-49 años;4;No aplica
2023;Trasplantes;Hígado;Mujer;50-59 años;8;No aplica
2023;Trasplantes;Hígado;Mujer;60-69 años;20;No aplica
2023;Trasplantes;Hígado;Mujer;> 70  años;4;No aplica
2023;Trasplantes;Pulmón;Hombre;0-9 años;0;No aplica
2023;Trasplantes;Pulmón;Hombre;10-19 años;0;No aplica
2023;Trasplantes;Pulmón;Hombre;20-29 años;4;No aplica
2023;Trasplantes;Pulmón;Hombre;30-39 años;4;No aplica
2023;Trasplantes;Pulmón;Hombre;40-49 años;0;No aplica
2023;Trasplantes;Pulmón;Hombre;50-59 años;6;No aplica
2023;Trasplantes;Pulmón;Hombre;60-69 años;4;No aplica
2023;Trasplantes;Pulmón;Hombre;> 70  años;0;No aplica
2023;Trasplantes;Pulmón;Mujer;0-9 años;0;No aplica
2023;Trasplantes;Pulmón;Mujer;10-19 años;0;No aplica
2023;Trasplantes;Pulmón;Mujer;20-29 años;2;No aplica
2023;Trasplantes;Pulmón;Mujer;30-39 años;0;No aplica
2023;Trasplantes;Pulmón;Mujer;40-49 años;0;No aplica
2023;Trasplantes;Pulmón;Mujer;50-59 años;4;No aplica
2023;Trasplantes;Pulmón;Mujer;60-69 años;2;No aplica
2023;Trasplantes;Pulmón;Mujer;> 70  años;0;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Hombre;0-9 años;0;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Hombre;10-19 años;1;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Hombre;20-29 años;0;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Hombre;30-39 años;0;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Hombre;40-49 años;0;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Hombre;50-59 años;1;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Hombre;60-69 años;0;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Hombre;> 70  años;0;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Mujer;0-9 años;1;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Mujer;10-19 años;0;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Mujer;20-29 años;1;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Mujer;30-39 años;1;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Mujer;40-49 años;0;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Mujer;50-59 años;1;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Mujer;60-69 años;4;No aplica
2023;Trasplantes;Combinado Riñón-Hígado;Mujer;> 70  años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Hombre;0-9 años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Hombre;10-19 años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Hombre;20-29 años;1;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Hombre;30-39 años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Hombre;40-49 años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Hombre;50-59 años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Hombre;60-69 años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Hombre;> 70  años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Mujer;0-9 años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Mujer;10-19 años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Mujer;20-29 años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Mujer;30-39 años;0;No aplica
2023;Trasplantes;Combinado Corazón -Riñón;Mujer;40-49 años;0;No aplica
